id,name,address,latitude,longitude,phone,website,therapy_types,insurance_accepted,diagnoses_treated,age_groups,regional_centers,description,type,email,created_at,updated_at
3e9b76c3-23f6-4a87-b948-bd690a05788b,JBA Institute,"65 Enterprise, Aliso Viejo, CA 92656",33.58274800,-117.72769500,949-339-5708,https://jbainstitute.com/,['ABA therapy'],"Regional Center, Private Pay, Blue Cross, Anthem, Aetna, Cigna, United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.943414+00:00,2025-11-05T05:08:30.037405+00:00
546fccfc-dfe9-4bfd-ba13-79521e09b661,Jennifer Keany & Associates,"{""zip"": ""90045"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""8936 S Sepulveda Blvd Ste 200""}",33.95497000,-118.39581700,310-287-0382,https://keanyassociates.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"TORRANCE/GARDENA/MANHATTAN BEACH/BRENTWOOD,WESTWOOD,BEVERLY HILLS,MID-WILSHIRE/ SANTA MONICA",Service Provider,,2025-08-07T22:34:19.000032+00:00,2025-11-05T05:08:29.735338+00:00
e9094a8c-35ef-418f-8a7d-390fd3b928ac,Joyful Development,"8925 Cattaraugus Ave, Los Angeles, CA 90034",34.03467700,-118.38803400,310-405-5110,https://joyful-development.com/,"['Occupational therapy', 'Physical therapy', 'Early intervention', 'Adaptive skills training']","Private Pay, Blue Cross, Blue Shield, Anthem",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.778922+00:00,2025-11-05T05:08:29.802456+00:00
d0193740-3a03-49da-95fe-0f951f118104,Jump and Schout Therapy,"500 W Central Ave
Brea CA 92821-3027",33.93147500,-117.90412900,714-529-5022,http://www.leannschouten.com/,"['Speech therapy', 'Occupational therapy', 'Physical therapy']","Regional Center, Blue Cross, Blue Shield, Anthem, Cigna, Kaiser Permanente",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.970822+00:00,2025-11-05T05:08:30.055036+00:00
646df6aa-a2cf-4df2-98f3-44380145196d,Kadiant,3745 Long Beach Blvd Long Beach CA 90807-3340,33.82519980,-118.18944850,866-523-4268,https://www.kadiant.com/,['ABA therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:22.523529+00:00,2025-11-05T05:08:29.771399+00:00
fa8ed0aa-eedc-4cb9-80b4-585ec0127c08,Kadiant,"3745 Long Beach Blvd Long Beach, CA 90807-3340",33.82519980,-118.18944850,866-523-4268,https://www.kadiant.com/california,['ABA therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:05.345212+00:00,2025-11-05T05:08:29.861075+00:00
7f93443c-e9c0-4bc0-ab2e-62251655e416,Keany Associates Behavior Intervention,8936 S Sepulveda Blvd Los Angeles CA 90045-3628,33.95506510,-118.39637720,310-287-0382,https://keanyassociates.com/programs/behavior-intervention,"['ABA therapy', 'Speech therapy']","Funding: Department of Developmental Services (DDS), Tricare, School Districts, and Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:18.024712+00:00,2025-11-05T05:08:29.798434+00:00
d99956c8-5eae-4c89-9cb7-931895cad464,Keany Associates Behavior Intervention,"8936 S Sepulveda Blvd Los Angeles, CA 90045-3628",33.95506510,-118.39637720,310-287-0382,https://keanyassociates.com/programs/behavior-intervention,"['ABA therapy', 'Speech therapy']","Funding: Department of Developmental Services (DDS), Tricare, School Districts, and Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:58.621084+00:00,2025-11-05T05:08:29.710048+00:00
5e5f32d6-1a03-4886-90fb-2999a3624a5a,KIDABILITIES in LA,"2814 Santa Monica Blvd, Santa Monica, 90404",34.03513400,-118.47169500,310-444-8812,https://www.kidabilitiesla.com/,['Occupational therapy'],"Private Pay, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.794614+00:00,2025-11-05T05:08:29.781678+00:00
06eb4168-200b-43ba-bbc9-2dc8fc76211c,Kiddie Therapy,"9701 Wilshire Blvd #1000, Beverly Hills,, CA 90212",34.06715200,-118.40573800,424-226-6166,https://www.kiddietherapy.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:34:32.229467+00:00,2025-11-05T05:08:29.949913+00:00
48bbac74-d183-44ea-902a-65329dc2d56c,Kids in Motion Pediatric Therapy,"3460 Torrance Blvd Suite 100 Torrance,, CA 90503",33.83666900,-118.34598240,310-371-8555,https://www.mykidsinmotion.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Private Insurance: Anthem Blue Cross, Blue Shied of CA, Cigna, tricare, ILWU, Oscar",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:33:23.833483+00:00,2025-11-05T05:08:29.959540+00:00
3884ce91-ff10-4b8c-8506-1d26646d8c0f,Kid’s Path Pediatric Therapy Services,In-home & Teletherapy,40.65529300,-84.94519400,310-439-9271,https://www.kidspathla.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.791833+00:00,2025-11-05T05:08:29.778933+00:00
1d53232a-e804-49df-ab8b-b1443131f2de,Kinder Clinic,"1932 14th St, Santa Monica, CA 90404",34.01655100,-118.47714100,310-344-2276,https://www.kinderclinicinc.com/,['Occupational therapy'],Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.793718+00:00,2025-11-05T05:08:29.752053+00:00
4b391b3f-81a9-460e-add8-4b21db48d4c6,Kyo,200 E Del Mar Blvs Pasadena CA 91105-3544,34.14014900,-118.14657600,877-264-6747,https://kyocare.com/,['ABA therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Anthem, Aetna, Cigna, Kaiser Permanente, United Healthcare",[],[],locations.ProviderRegionalCenter.None,Services to many cities in Los Angeles County,,,2025-10-30T18:02:22.826067+00:00,2025-11-05T05:08:29.835387+00:00
b5037df8-ffb2-4e59-be6a-56ff70be44c5,Kyo,"33 Huntington Drive, Unit D Arcadia CA 91006",34.14037800,-118.02988900,877-264-6747,https://kyocare.com/,['ABA therapy'],"Regional Center, Private Pay, Medi-Cal, Blue Cross, Anthem, Aetna, Cigna, Kaiser Permanente, United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.934051+00:00,2025-11-05T05:08:30.039194+00:00
9da47916-f9be-4a25-89ba-865abccdbc26,Kyo,633 W 5th St Los Angeles CA 90071-2005,34.05105080,-118.25441320,877-264–6747,https://kyocare.com/,['ABA therapy'],"Medi-Cal, United Healthcare Optum, Regence, Humana, Magellan, Kaiser Permanente, Aetna, Premera Blue Cross, Anthem Blue Cross, Cigna, Evernorth",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:55:43.811933+00:00,2025-11-05T05:08:29.795823+00:00
e2b46988-136f-4336-a20b-41f2e2f35af3,Kyo,"633 W 5th St Los Angeles, CA 90071-2005",34.05105080,-118.25441320,877-264–6747,https://kyocare.com/,['ABA therapy'],"Medi-Cal, United Healthcare Optum, Regence, Humana, Magellan, Kaiser Permanente, Aetna, Premera Blue Cross, Anthem Blue Cross, Cigna, Evernorth",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:00:40.151548+00:00,2025-11-05T05:08:29.711223+00:00
3620490c-2a29-488d-9d53-598ea595bad6,Kyo Autism Therapy,"{""zip"": ""91105"", ""city"": ""Pasadena"", ""state"": ""CA"", ""street"": ""200 E Del Mar Blvd STE 112""}",34.14001100,-118.14663800,877-539-7730,https://kyocare.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"SAN GABRIEL VALLEY,CENTRAL LOS ANGELES",Service Provider,,2025-08-07T22:34:18.980946+00:00,2025-11-05T05:08:29.911505+00:00
5bcfbcb4-b055-421a-9e43-648cd77576bc,LA Intensive Pediatric Therapy,"10780 CA-2 #405, Los Angeles,, CA 90025",34.04732230,-118.44516630,310-234-0300,https://laipt.org/,"['Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:34:23.863694+00:00,2025-11-05T05:08:29.935514+00:00
6c910914-f6a4-41d9-ab50-468a105f12f8,LA Speech & Language Therapy Center,"5761 Buckingham Pkwy Culver City, CA 90230-6515",33.98965860,-118.38076770,310-649-6199,https://speakla.com/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:19.655893+00:00,2025-11-05T05:08:29.874505+00:00
f1e626b1-fcb0-48ad-b9f7-0547f298f55c,LA Speech & Language Therapy Center,5761 Buckingham Pkwy Culver City CA 90230-6515,33.98965860,-118.38076770,310-649-6199,https://speakla.com/,['Speech therapy'],Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:36.578961+00:00,2025-11-05T05:08:29.817032+00:00
c89fe773-104d-4c3e-bea8-965c6b84e086,LA Speech Therapy Solutions,"3819 W. Slauson Ave. Windsor Hills,, CA 90043",33.98894280,-118.35358450,323-815-1829,https://www.laspeechtherapysolutions.com/,"['Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:29.309108+00:00,2025-11-05T05:08:29.861797+00:00
bf327e48-258b-4604-b764-31187b3e8a6e,LA Speech Therapy Solutions,"2836 Sunset Blvd. Los Angeles,, CA 90026",34.08262160,-118.27305530,323-522-6071,https://www.laspeechtherapysolutions.com/,"['Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:01:27.848806+00:00,2025-11-05T05:08:29.872316+00:00
96d3ecbe-8db0-4cfa-92ac-b94858c0f3df,LA Speech Therapy Solutions,"2836 Sunset Blvd. Los Angeles, CA 90026",34.08262160,-118.27305530,323-522-6071,https://www.laspeechtherapysolutions.com/,"['Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:48.288901+00:00,2025-11-05T05:08:29.815254+00:00
8d8084f9-39f2-4443-a2e2-5823e775561c,LA Speech Therapy Solutions,"3819 W. Slauson Ave. Windsor Hills, CA 90043",33.98894280,-118.35358450,323-815-1829,https://www.laspeechtherapysolutions.com/,"['Occupational therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:57:49.408901+00:00,2025-11-05T05:08:29.814271+00:00
4fbc272e-73de-424d-a193-ade4196c8796,Lark Behavior Group,"18200 Rinaldi Pl, Porter Ranch, CA 91326",34.27633600,-118.52938300,818-916-0293,https://larkbehavior.com/contact-lark,['ABA therapy'],"Medi-Cal, Insurance, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.071179+00:00,2025-11-05T05:08:30.071182+00:00
df3da6f8-10d7-426b-8257-c731263bf935,Leaps N Boundz,"{""zip"": ""90066"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""5433 Beethoven St""}",33.97680000,-118.42224300,310-821-0963,http://leapsnboundz.com/,[],{},[],[],locations.ProviderRegionalCenter.None,WESTSIDE,Service Provider,,2025-08-07T22:34:11.718562+00:00,2025-11-05T05:08:29.743083+00:00
50ebc466-adf6-4b7b-a8c6-34903d599de0,Learning and Behavioral Center,"5554 Reseda Blvd #203, Tarzana, CA 91356",34.17046400,-118.54017200,800-683-3522,https://www.learningandbehavioralcenter.com/,"['ABA therapy', 'Parent Training']","TRICARE, LA Care, Assurant, Optum, Humana, Health Net, Cigna, Blue Cross Blue Shield, Aetna, Anthem Blue Cross, Evernorth, Wellpoint, Magellan Health Services",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.066813+00:00,2025-11-05T05:08:30.066819+00:00
71bed989-6b4c-44c4-bf21-d467938bfd9e,Learning Behavioral Center Llc,"{""zip"": ""91356"", ""city"": ""Tarzana"", ""state"": ""CA"", ""street"": ""5554 Reseda Blvd #203""}",34.17131200,-118.53582400,818-705-5522,http://www.learningandbehavioralcenter.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Regional Center,,2025-08-07T22:34:18.981947+00:00,2025-11-05T05:08:29.899533+00:00
11616218-dc50-4807-8383-e4dffdeb179b,Learning Tree Therapy Inc.,"3777 Long Beach Blvd #400, Long Beach,, CA 90807",33.82602120,-118.18945180,562-317-5030,https://learningtreetherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Private Insurance: Kaiser, Blue Shield of California, Anthem Blue Cross, Aetna, Cigna, Health Net, United Health Care, Optum Apple Care, Optum Monarch, Providence Axminster, ASH - American Specialty Health, Centivo, Multiplan, Tricare, Regional Centers",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:38:45.330306+00:00,2025-11-05T05:08:29.708409+00:00
1ca64659-9be2-4072-adba-036cfebdcaa2,Learning Tree Therapy Inc.,"3325 Palo Verde Ave Unit 103 Long Beach,, CA 90808",33.81780650,-118.10793530,562-452-7141,https://learningtreetherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Private Insurance: Kaiser, Blue Shield of California, Anthem Blue Cross, Aetna, Cigna, Health Net, United Health Care, Optum Apple Care, Optum Monarch, Providence Axminster, ASH - American Specialty Health, Centivo, Multiplan, Tricare, Regional Centers",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:38:57.769313+00:00,2025-11-05T05:08:30.010502+00:00
84645a85-3e56-4426-b7fa-e7d33b21590f,Lemon Tree Pediatric Center,"18800 Amar Rd. Suite A7 Walnut, CA 91789",34.02818200,-117.89076000,909-680-5689,https://www.lemontreepc.com/,['ABA therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.977407+00:00,2025-11-05T05:08:29.786706+00:00
95443056-73aa-4729-9109-88ffcff6f5bf,Let’s Blossom Speech Therapy,"2304 Huntington Drive, Suite 254, San Marino, CA",34.12201500,-118.10454200,626-704-2938,https://www.letsblossomspeech.com/,[],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.931957+00:00,2025-11-05T05:08:30.023880+00:00
b972d80d-2b4e-48f4-9df1-33680ed51067,LKS & Associates,"12121 Wilshire Blvd STE 1350, Los Angeles,, CA 90025",34.04400920,-118.46818730,310-739-9337,https://lksandassociates.com/,"['Occupational therapy', 'Speech therapy']",Private Pay,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:34:43.254434+00:00,2025-11-05T05:08:29.922376+00:00
39a6fa29-ad1f-42a9-b422-4eb0b7725fed,Los Angeles ABA Therapy,"5100 S Eastern Ave, Commerce, CA 90040",33.98843750,-118.16154120,213-727-4546,https://losangelesaba.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy']","Anthem Blue Cross Blue Shield, Beacon, Cigna, Aetna, MHN, Magellan United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:59:35.476622+00:00,2025-11-05T05:08:29.829740+00:00
67ab8a26-956d-4d3c-8a65-9666a9d142b1,Los Angeles ABA Therapy,"5100 S Eastern Ave, Commerce,, CA 90040",33.98843750,-118.16154120,213-727-4546,https://losangelesaba.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy']","Anthem Blue Cross Blue Shield, Beacon, Cigna, Aetna, MHN, Magellan United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:03:25.064524+00:00,2025-11-05T05:08:29.893498+00:00
43bdd705-10d2-4a9d-8bc0-6038c4c0a47b,Los Angeles Therapy Institute,"127 Broadway Suite 204, Santa Monica, CA 90401",34.01349500,-118.49586600,310-857-4946,https://losangelestherapyinstitute.com/,[],"Private Pay, Medi-Cal",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.790934+00:00,2025-11-05T05:08:29.779613+00:00
a8935d92-d08e-4003-9eec-0b3098126046,Lovaas Institute For Early Intervention,"{""zip"": ""90230"", ""city"": ""Culver City"", ""state"": ""CA"", ""street"": ""5601 W Slauson Ave Suite 266""}",33.98961400,-118.37995300,818-231-2400,http://www.lovaas.com/,[],{},[],[],locations.ProviderRegionalCenter.None,WESTSIDE,Service Provider,,2025-08-07T22:34:11.719165+00:00,2025-11-05T05:08:29.809102+00:00
36b689cb-23f0-4d9a-8bc6-6078d15a3c6e,Lumary Therapy,"{""zip"": ""91505"", ""city"": ""Burbank"", ""state"": ""CA"", ""street"": ""3210 W Burbank Blvd B""}",34.17609000,-118.34556800,818-638-9586,https://www.lumarytherapy.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Service Provider,,2025-08-07T22:34:11.736698+00:00,2025-11-05T05:08:29.755604+00:00
df2b7d00-8b55-475d-9d53-67e36cd4f460,Luna Behavioral Health Treatment,"{""zip"": ""33186"", ""city"": ""Miami"", ""state"": ""FL"", ""street"": ""9010 SW 137th Ave #233""}",25.68306500,-80.41761000,949-989-6932,https://lunabehavior.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"DOWNEY,NORWALK,CERRITOS,LA PALMA,WHITTIER,SANTA FE,LYNWOOD,COMPTON,COMMERCE,BELL GARDEN,MONTEBELLO,BELLFLOWER",Regional Center,,2025-10-30T18:02:22.847076+00:00,2025-11-05T05:08:30.003545+00:00
278a0df9-2473-4fb3-b4da-c056d9eeeb9e,Maxim Healthcare Services,"{""zip"": ""90010"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""3255 Wilshire Blvd Suite 700""}",34.06224800,-118.29323000,310-819-4523,https://www.maximhealthcare.com/,[],{},[],[],locations.ProviderRegionalCenter.None,"SOUTH LOS ANGELES,POMONA VALLEY",Service Provider,,2025-08-07T22:34:18.982782+00:00,2025-11-05T05:08:29.926911+00:00
7049ea1f-7a57-40fb-9f6e-68b3cf368152,"Mcrory Behavioral And Family Support Services, Inc.","{""zip"": ""91356"", ""city"": ""Tarzana"", ""state"": ""CA"", ""street"": ""19019 Ventura Blvd""}",34.17274000,-118.54827800,818-501-8352,http://www.mcrorypediatrics.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Service Provider,,2025-08-07T22:34:11.719658+00:00,2025-11-05T05:08:29.826881+00:00
3b2d0034-d32d-4d30-81b7-9844be5e071a,"McRory Pediatric Services, Inc.","28141 Kelly Johnson Pkwy, Valencia, CA 91355",34.44726800,-118.57993800,661-888-1135,https://www.mcrorypediatrics.com/,"['Speech therapy', 'Occupational therapy', 'Physical therapy', 'ABA therapy', 'Adaptive Skills Training', 'Parent Training', 'Child Development Services']","Aetna, American Specialty Health, Anthem Blue Cross, Blue Shield of CA, Cigna Health Insurance, Easter Seals, Facey Medical Group, Health Net, Kaiser Permanente, Optum, TriCare, United Health Care",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.074953+00:00,2025-11-05T05:08:30.074956+00:00
9818b2e5-89d8-4b4b-b92d-4dba65a49baf,"McRory Pediatric Services, Inc.","19019 Ventura Blvd, Tarzana, CA 91356",34.17290700,-118.54817400,818-501-8352,https://www.mcrorypediatrics.com/,"['Speech therapy', 'Occupational therapy', 'Physical therapy', 'ABA therapy', 'Adaptive Skills Training', 'Parent Training', 'Child Development Services']","Aetna, American Specialty Health, Anthem Blue Cross, Blue Shield of CA, Cigna Health Insurance, Easter Seals, Facey Medical Group, Health Net, Kaiser Permanente, Optum, TriCare, United Health Care",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.074235+00:00,2025-11-05T05:08:30.074237+00:00
a6187245-0222-4ff8-8370-58746614690e,MeBe,"15300 Ventura Blvd Suite 503 a, Sherman Oaks, CA 91403",34.15357300,-118.46672300,619-795-9925,https://mebefamily.com/about-us/our-approach/,"['ABA therapy', 'Social Skills', 'Parent Training', 'Speech therapy', 'Occupational therapy', 'Feeling Therapy', 'Telehealth Therapy']","Aetna, Anthem Blue Cross, Blue Shield of California, Blue Shield Federal Employee Program, Cigna, Government Employees Health Association, Magellan, Molina, MultiPlan, United Healthcare",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.072302+00:00,2025-11-05T05:08:30.072307+00:00
c7880611-488d-4d5f-8bd4-6dd5f262c800,"Mhdci, Llc","{""zip"": ""90010"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""3580 Wilshire Blvd # 2000""}",34.06111400,-118.30281500,818-288-3460,http://www.imces.org/,[],{},[],[],locations.ProviderRegionalCenter.None,CENTRAL LOS ANGELES,Service Provider,,2025-08-07T22:34:11.719910+00:00,2025-11-05T05:08:29.843087+00:00
dbf3fb15-e161-4df7-ac7a-c463d0703f7c,Milestones Center for Child Development Pomona Valley Hospital,1601 Monte Vista Ave Claremont CA 91711-2914,34.11212700,-117.69917500,909-621-7956,https://www.pvhmc.org/services/rehabilitation-services/milestones-center-for-child-development/,"['Speech therapy', 'Occupational therapy', 'Physical therapy']","Regional Center, Private Pay, Medicaid",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.966919+00:00,2025-11-05T05:08:30.043083+00:00
eec6ec0f-82b9-43a6-9ee7-6c4c321cf364,Momentum Pediatric Therapy Network,"1815 213th St, Torrance, CA 90501",33.83546680,-118.31362580,310-328-0276,https://momentum4all.org/PediatricTherapyNetwork/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:59:22.217905+00:00,2025-11-05T05:08:29.820622+00:00
a54db628-ec71-458e-8f1a-0ca4c31d6205,Momentum Pediatric Therapy Network,"1815 213th St, Torrance,, CA 90501",33.83546680,-118.31362580,310-328-0276,https://momentum4all.org/PediatricTherapyNetwork/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy']",Private Insurance,[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:03:14.793190+00:00,2025-11-05T05:08:29.891459+00:00
5281aaf2-2555-47c9-8681-691d5b1c73dc,Monarch Center for Developmental Services,"425 W Broadway #450, Glendale, CA 91204",34.14259300,-118.25492200,818-539-9945,https://monarchcenterla.com/,"['ABA therapy', 'Occupational therapy', 'Potty Training']","Private Insurance: Optum, Easterseals, Cigna, Kaiser Permanente, American Speciality Health, Magellan Health, LA Care Health Plan, Aetna, Blue Shield of California, Anthem Blue Cross",[],[],locations.ProviderRegionalCenter.None,,,,2025-11-05T05:08:30.055948+00:00,2025-11-05T05:08:30.055952+00:00
77165c7c-6cb0-44cd-81f3-18ff5087677d,Monarch Center For Developmental Services,"{""zip"": ""91204"", ""city"": ""Glendale"", ""state"": ""CA"", ""street"": ""425 W Broadway #450""}",34.14714500,-118.26262100,818-649-0153,https://monarchcenterla.com/,[],{},[],[],locations.ProviderRegionalCenter.None,SAN FERNANDO VALLEY,Regional Center,,2025-08-07T22:34:11.720380+00:00,2025-11-05T05:08:29.825948+00:00
f255824a-e0f8-4cd3-8d35-bf0281b50663,My ABA,"1353 N Fuller Ave, Los Angeles, CA 90046",34.09538000,-118.34964280,541-218-7576,https://myaba.services/,['ABA therapy'],"Private Insurance: Blue Cross of California, Magellan Health, Aetna, Cigna, Anthem Blue Cross, TRICARE",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T19:58:31.026067+00:00,2025-11-05T05:08:29.811149+00:00
846db16b-7255-4a4f-8388-47dcf760b527,My ABA,"1353 N Fuller Ave, Los Angeles,, CA 90046",34.09538000,-118.34964280,541-218-7576,https://myaba.services/,['ABA therapy'],"Private Insurance: Blue Cross of California, Magellan Health, Aetna, Cigna, Anthem Blue Cross, TRICARE",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:02:17.278055+00:00,2025-11-05T05:08:29.877109+00:00
990140e0-4394-4c2b-a84d-919ddfbbc385,myHBBs,"237 N. Central Ave. Ste A, Glendale, CA 91203",34.14944800,-118.25829600,888-969-4427,https://www.myhhbs.com/,"['ABA therapy', 'Occupational therapy']","Regional Center, Private Pay, Medi-Cal, Blue Cross, Blue Shield, Anthem, Aetna, Cigna, L.A. Care",[],[],locations.ProviderRegionalCenter.None,Clients are between the ages of 1-21,,,2025-10-30T18:02:22.904886+00:00,2025-11-05T05:08:29.725008+00:00
ea782e89-2da4-425b-80ca-59ae0d1fa281,"myHHBS, INC.","{""zip"": ""91203"", ""city"": ""Glendale"", ""state"": ""CA"", ""street"": ""237 N Central Ave STE A""}",34.14942600,-118.25809000,323-795-2054,http://www.myhhbs.com/,[],"{MHN,Aetna,Magellan,Cigna,Beacon,""Blue Cross"",Humana,""Blue Shield"",Anthem}",[],[],locations.ProviderRegionalCenter.None,"SAN FERNANDO VALLEY,SANTA CLARITA,HOLLYWOOD,POMONA,SOUTH LA,EAST LA,SANTA MONICA,WEST LA,LONG BEACH",Regional Center,,2025-08-07T22:34:11.737163+00:00,2025-11-05T05:08:29.882587+00:00
555a1d02-beda-496e-b43e-6999991eff2e,"Myhhbs, Inc.","{""zip"": ""91203"", ""city"": ""Glendale"", ""state"": ""CA"", ""street"": ""237 N Central Ave STE A""}",34.14942600,-118.25809000,323-795-2054,http://www.myhhbs.com/,[],"{MHN,Aetna,Magellan,Cigna,Beacon,""Blue Cross"",Humana,""Blue Shield"",Anthem}",[],[],locations.ProviderRegionalCenter.None,"SAN FERNANDO VALLEY,SANTA CLARITA,HOLLYWOOD,POMONA,SOUTH LA,EAST LA,SANTA MONICA,WEST LA,LONG BEACH",Regional Center,,2025-10-30T18:02:22.863556+00:00,2025-11-05T05:08:29.726430+00:00
67dfc753-0ac0-4eb7-8ed7-a344e058b49b,Nest Speech Therapy,"425 W Broadway Suite 450 Glendale, CA 91204",34.14705900,-118.26268100,818-649-1053,https://www.nestspeech.com/,[],"Regional Center, Private Pay, Kaiser Permanente",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.812742+00:00,2025-11-05T05:08:29.821364+00:00
2250da06-a620-443b-be28-8846c7102498,Noga Klain,"{""zip"": ""90248"", ""city"": ""Gardena"", ""state"": ""CA"", ""street"": ""879 W 190th St Suite 400""}",33.86012600,-118.28924200,310-692-4229,http://nogaklain.com/,[],{},[],[],locations.ProviderRegionalCenter.None,WESTSIDE,Service Provider,,2025-08-07T22:34:18.984102+00:00,2025-11-05T05:08:29.925881+00:00
b72b647f-77ae-4e12-80ed-77dfc3474c75,Nurture & Nature,"{""zip"": ""91604"", ""city"": ""Studio City"", ""state"": ""CA"", ""street"": ""12750 Ventura Blvd""}",34.14457800,-118.41121500,818-538-6539,http://www.nurtureandnatureaba.com/contact,[],{},[],[],locations.ProviderRegionalCenter.None,"SAN FERNANDO VALLEY,SOUTH LOS ANGELES",Service Provider,,2025-08-07T22:34:11.721273+00:00,2025-11-05T05:08:29.854779+00:00
23fd32bb-caab-421a-8e4b-1c66d4ebee7f,Nurture & Nature Behavior Analysis and Consultation,"5344 Laurel Canyon Blvd.
Valley Village CA 91607",34.16796900,-118.39615700,818-423-2215,https://www.nurtureandnatureaba.com/contact,['ABA therapy'],"Regional Center, Private Pay",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T18:02:22.925384+00:00,2025-11-05T05:08:30.025162+00:00
e63d1fdc-86db-44bf-8089-77deb4b0c47c,Nurture Collective,"7313 Whittier Ave, Whittier,, CA 90602",33.97527530,-118.04327270,424-442-9129,https://mynurturecollective.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy', 'Feeding therapy']","Medi-Cal, Private Insurance",[],[],locations.ProviderRegionalCenter.None,,,,2025-10-30T20:03:27.983271+00:00,2025-11-05T05:08:29.921482+00:00
